date,holding,strategy_equity,buy_hold_levered
2022-01-14,CASH,489732.70171639114,427468.03161125426
2022-01-18,CASH,489732.70171639114,406484.7538316162
2022-01-19,CASH,489732.70171639114,397100.2871656936
2022-01-20,CASH,489732.70171639114,386608.6683876295
2022-01-21,CASH,489732.70171639114,364834.55617831607
2022-01-24,CASH,489732.70171639114,369263.2048503922
2022-01-25,CASH,489732.70171639114,350810.58920101327
2022-01-26,CASH,489732.70171639114,351390.53176787455
2022-01-27,CASH,489732.70171639114,343218.6430337456
2022-01-28,CASH,489732.70171639114,365203.60688236327
2022-01-31,CASH,489732.70171639114,388612.0807490985
2022-02-01,CASH,489732.70171639114,393251.58106047875
2022-02-02,CASH,489732.70171639114,399841.80093525694
2022-02-03,CASH,489732.70171639114,367048.9006261091
2022-02-04,CASH,489732.70171639114,376433.36729203165
2022-02-07,CASH,489732.70171639114,370528.5158037668
2022-02-08,CASH,489732.70171639114,378858.5633791288
2022-02-09,CASH,489732.70171639114,394938.7159629916
2022-02-10,CASH,489732.70171639114,376960.5768373119
2022-02-11,CASH,489732.70171639114,353183.0522665294
2022-02-14,CASH,489732.70171639114,354132.0455374379
2022-02-15,CASH,489732.70171639114,371477.5090746752
2022-02-16,CASH,489732.70171639114,371108.45837062807
2022-02-17,CASH,489732.70171639114,349070.7615004294
2022-02-18,CASH,489732.70171639114,341004.3388094625
2022-02-22,CASH,489732.70171639114,334097.7811404632
2022-02-23,CASH,489732.70171639114,317121.388419028
2022-02-24,CASH,489732.70171639114,338368.25085955125
2022-02-25,CASH,489732.70171639114,348807.1768395443
2022-02-28,CASH,489732.70171639114,351495.95758752665
2022-03-01,CASH,489732.70171639114,339949.91971890203
2022-03-02,CASH,489732.70171639114,351126.90688347945
2022-03-03,CASH,489732.70171639114,341109.7646291146
2022-03-04,CASH,489732.70171639114,331514.42621213297
2022-03-07,CASH,489732.70171639114,306893.3543018491
2022-03-08,CASH,489732.70171639114,303888.21564789064
2022-03-09,CASH,489732.70171639114,326136.80438090337
2022-03-10,CASH,489732.70171639114,318808.48309803085
2022-03-11,CASH,489732.70171639114,305311.7055542533
2022-03-14,CASH,489732.70171639114,293765.64757387375
2022-03-15,CASH,489732.70171639114,311901.9254290315
2022-03-16,CASH,489732.70171639114,335257.66627418576
2022-03-17,CASH,489732.70171639114,343060.4841925125
2022-03-18,CASH,489732.70171639114,357348.0760542104
2022-03-21,CASH,489732.70171639114,355344.6636927414
2022-03-22,CASH,489732.70171639114,369157.73880723014
2022-03-23,CASH,489732.70171639114,358560.694209514
2022-03-24,CASH,489732.70171639114,374535.3807502147
2022-03-25,CASH,489732.70171639114,374008.1712049345
2022-03-28,CASH,489732.70171639114,385554.20907355903
2022-03-29,CASH,489732.70171639114,398523.7569603013
2022-03-30,CASH,489732.70171639114,390035.5907672162
2022-03-31,CASH,489732.70171639114,379174.88106159493
2022-04-01,CASH,489732.70171639114,378911.29640070983
2022-04-04,CASH,489732.70171639114,394147.8815333162
2022-04-05,CASH,489732.70171639114,376907.8438157309
2022-04-06,CASH,489732.70171639114,360089.6300472837
2022-04-07,CASH,489732.70171639114,362040.3093871717
2022-04-08,CASH,489732.70171639114,351759.58247192175
2022-04-11,CASH,489732.70171639114,335204.95336435974
2022-04-12,CASH,489732.70171639114,332568.8654144485
2022-04-13,CASH,489732.70171639114,345749.3051640048
2022-04-14,CASH,489732.70171639114,329880.04444295616
2022-04-18,CASH,489732.70171639114,330934.4836452717
2022-04-19,CASH,489732.70171639114,344958.4707343294
2022-04-20,CASH,489732.70171639114,334888.61557013856
2022-04-21,CASH,489732.70171639114,321497.2839577681
2022-04-22,CASH,489732.70171639114,304309.9993735188
2022-04-25,CASH,489732.70171639114,312323.7091546597
2022-04-26,CASH,489732.70171639114,288229.8467896561
2022-04-27,CASH,489732.70171639114,287913.5291071899
2022-04-28,CASH,489732.70171639114,308158.6853669787
2022-04-29,CASH,489732.70171639114,280479.76189291035
2022-05-02,CASH,489732.70171639114,289916.9615804139
2022-05-03,CASH,489732.70171639114,290813.2218297413
2022-05-04,CASH,489732.70171639114,310320.27668143576
2022-05-05,CASH,489732.70171639114,279478.03560042084
2022-05-06,CASH,489732.70171639114,272466.0521117695
2022-05-09,CASH,489732.70171639114,250850.13896719905
2022-05-10,CASH,489732.70171639114,257018.575116349
2022-05-11,CASH,489732.70171639114,241571.09812092857
2022-05-12,CASH,489732.70171639114,240516.65891861304
2022-05-13,CASH,489732.70171639114,258073.01431866453
2022-05-16,CASH,489732.70171639114,252273.6087618067
2022-05-17,CASH,489732.70171639114,265295.88967013004
2022-05-18,CASH,489732.70171639114,238935.0101710173
2022-05-19,CASH,489732.70171639114,236562.52699374614
2022-05-20,CASH,489732.70171639114,234928.16533632434
2022-05-23,CASH,489732.70171639114,242783.69616447715
2022-05-24,CASH,489732.70171639114,232397.5233178201
2022-05-25,CASH,489732.70171639114,239040.45610242433
2022-05-26,CASH,489732.70171639114,252168.18294215467
2022-05-27,CASH,489732.70171639114,268880.9708909497
2022-05-31,CASH,489732.70171639114,267141.1431903659
2022-06-01,CASH,489732.70171639114,263239.74428708
2022-06-02,CASH,489732.70171639114,277738.228011592
2022-06-03,CASH,489732.70171639114,262870.6935830329
2022-06-06,CASH,489732.70171639114,264874.1260562568
2022-06-07,CASH,489732.70171639114,269566.35938921804
2022-06-08,CASH,489732.70171639114,265506.7815329441
2022-06-09,CASH,489732.70171639114,251008.29780843214
2022-06-10,CASH,489732.70171639114,233135.62472591447
2022-06-13,CASH,489732.70171639114,211677.87042257717
2022-06-14,CASH,489732.70171639114,212679.5766033116
2022-06-15,CASH,489732.70171639114,223065.7695617236
2022-06-16,CASH,489732.70171639114,205193.07636745102
2022-06-17,CASH,489732.70171639114,209938.0427219933
2022-06-21,CASH,489732.70171639114,220535.12754321942
2022-06-22,CASH,489732.70171639114,219797.00602337005
2022-06-23,CASH,489732.70171639114,226334.5129883222
2022-06-24,CASH,489732.70171639114,242256.48661919686
2022-06-27,CASH,489732.70171639114,238144.17574134193
2022-06-28,CASH,489732.70171639114,223540.26619717784
2022-06-29,CASH,489732.70171639114,224172.92167386517
2022-06-30,CASH,489732.70171639114,218320.80320718134
2022-07-01,CASH,489732.70171639114,221167.78301990672
2022-07-05,CASH,489732.70171639114,228759.70907541938
2022-07-06,CASH,489732.70171639114,231553.95586656375
2022-07-07,CASH,489732.70171639114,241412.9392796955
2022-07-08,CASH,489732.70171639114,242203.75359761587
2022-07-11,CASH,489732.70171639114,231553.95586656375
2022-07-12,CASH,489732.70171639114,227178.06032782365
2022-07-13,CASH,489732.70171639114,226334.5129883222
2022-07-14,CASH,489732.70171639114,227863.44882609195
2022-07-15,CASH,489732.70171639114,235982.5844268849
2022-07-18,CASH,489732.70171639114,232028.452502018
2022-07-19,CASH,489732.70171639114,246157.88552248277
2022-07-20,CASH,489732.70171639114,253960.70344080956
2022-07-21,CASH,489732.70171639114,261236.31181385604
2022-07-22,CASH,489732.70171639114,252062.73701074763
2022-07-25,CASH,489732.70171639114,249373.9160392553
2022-07-26,CASH,489732.70171639114,239304.06087506446
2022-07-27,CASH,489732.70171639114,259549.21713485324
2022-07-28,CASH,489732.70171639114,264452.3423306286
2022-07-29,CASH,489732.70171639114,274258.5927221793
2022-08-01,CASH,489732.70171639114,273942.2549279582
2022-08-02,CASH,489732.70171639114,272097.0014077223
2022-08-03,CASH,489732.70171639114,286911.80281470047
2022-08-04,CASH,489732.70171639114,289389.73192337865
2022-08-05,CASH,489732.70171639114,284802.9445218244
2022-08-08,CASH,489732.70171639114,282957.67088983353
2022-08-09,CASH,489732.70171639114,276472.8969464624
2022-08-10,CASH,489732.70171639114,291867.66103205684
2022-08-11,CASH,489732.70171639114,288546.1845838772
2022-08-12,CASH,489732.70171639114,299934.0837230237
2022-08-15,CASH,489732.70171639114,304468.1582147519
2022-08-16,CASH,489732.70171639114,303044.6683083892
2022-08-17,CASH,489732.70171639114,296032.68481973786
2022-08-18,CASH,489732.70171639114,297561.6005457526
2022-08-19,CASH,489732.70171639114,285857.3837241399
2022-08-22,CASH,489732.70171639114,270726.22441118566
2022-08-23,CASH,489732.70171639114,270251.7277757314
2022-08-24,CASH,489732.70171639114,271780.6636135011
2022-08-25,CASH,489732.70171639114,281217.8633010047
2022-08-26,CASH,489732.70171639114,258125.72722849058
2022-08-29,CASH,489732.70171639114,253064.4431914821
2022-08-30,CASH,489732.70171639114,247370.48356603135
2022-08-31,CASH,489732.70171639114,244470.79084347995
2022-09-01,CASH,489732.70171639114,244628.96979646804
2022-09-02,CASH,489732.70171639114,237616.96619606166
2022-09-06,CASH,489732.70171639114,234190.04381647502
2022-09-07,CASH,489732.70171639114,243574.53059415251
2022-09-08,CASH,489732.70171639114,246052.43959107573
2022-09-09,CASH,489732.70171639114,256702.23732212785
2022-09-12,CASH,489732.70171639114,262765.2476516258
2022-09-13,CASH,489732.70171639114,233820.99311242782
2022-09-14,CASH,489732.70171639114,237669.69921764266
2022-09-15,CASH,489732.70171639114,229445.0975736877
2022-09-16,CASH,489732.70171639114,226650.85078254336
2022-09-19,CASH,489732.70171639114,230288.6449131891
2022-09-20,CASH,489732.70171639114,226439.95891972928
2022-09-21,CASH,489732.70171639114,218268.09029735532
2022-09-22,CASH,489732.70171639114,212995.91439753276
2022-09-23,CASH,489732.70171639114,206036.64381870744
2022-09-26,CASH,489732.70171639114,203980.47832390244
2022-09-27,CASH,489732.70171639114,204507.7079809377
2022-09-28,CASH,489732.70171639114,212468.68474049753
2022-09-29,CASH,489732.70171639114,200500.84303448975
2022-09-30,CASH,489732.70171639114,193277.96768302427
2022-10-03,CASH,489732.70171639114,202398.82957630666
2022-10-04,CASH,489732.70171639114,215104.77269040878
2022-10-05,CASH,489732.70171639114,214735.7219863616
2022-10-06,CASH,489732.70171639114,211308.81971852994
2022-10-07,CASH,489732.70171639114,195123.22120326015
2022-10-10,CASH,489732.70171639114,190958.21752733414
2022-10-11,CASH,489732.70171639114,186213.25117279185
2022-10-12,CASH,489732.70171639114,185896.9133785707
2022-10-13,CASH,489732.70171639114,194332.40688533976
2022-10-14,CASH,489732.70171639114,182522.72402056507
2022-10-17,CASH,489732.70171639114,194912.34945220104
2022-10-18,CASH,489732.70171639114,197970.2010159855
2022-10-19,CASH,489732.70171639114,196283.10633698272
2022-10-20,CASH,489732.70171639114,194068.80211269963
2022-10-21,CASH,489732.70171639114,203347.8228472151
2022-10-24,CASH,489732.70171639114,207776.45140753625
2022-10-25,CASH,489732.70171639114,216264.65782413137
2022-10-26,CASH,489732.70171639114,206563.85336398767
2022-10-27,CASH,489732.70171639114,198919.19428689397
2022-10-28,CASH,489732.70171639114,211203.37378712292
2022-10-31,CASH,489732.70171639114,206036.64381870744
2022-11-01,CASH,489732.70171639114,201871.6200310264
2022-11-02,CASH,489732.70171639114,188058.50469302773
2022-11-03,CASH,489732.70171639114,180730.1834101552
2022-11-04,CASH,489732.70171639114,186476.85594543198
2022-11-07,CASH,489732.70171639114,190536.43380170592
2022-11-08,CASH,489732.70171639114,193172.5217516172
2022-11-09,CASH,489732.70171639114,184104.37276816083
2022-11-10,CASH,489732.70171639114,211308.81971852994
2022-11-11,CASH,489732.70171639114,219111.6376368567
2022-11-14,CASH,489732.70171639114,215157.5057119898
2022-11-15,CASH,489732.70171639114,221220.49592973277
2022-11-16,CASH,489732.70171639114,215052.0597805828
2022-11-17,CASH,489732.70171639114,213944.9076684412
2022-11-18,CASH,489732.70171639114,213997.62057826726
2022-11-21,CASH,489732.70171639114,209516.27910812007
2022-11-22,CASH,489732.70171639114,215526.556416037
2022-11-23,CASH,489732.70171639114,219797.00602337005
2022-11-25,CASH,489732.70171639114,216791.86736941163
2022-11-28,CASH,489732.70171639114,210359.8264476215
2022-11-29,CASH,489732.70171639114,207249.24186225602
2022-11-30,CASH,489732.70171639114,226176.35414708915
2022-12-01,CASH,489732.70171639114,226598.11776096234
2022-12-02,CASH,489732.70171639114,224805.57715055248
2022-12-05,CASH,489732.70171639114,217002.7592322257
2022-12-06,CASH,489732.70171639114,208040.05618017638
2022-12-07,CASH,489732.70171639114,206247.51556976652
2022-12-08,CASH,489732.70171639114,211256.08669694894
2022-12-09,CASH,489732.70171639114,208514.5528156306
2022-12-12,CASH,489732.70171639114,213575.83685263907
2022-12-13,CASH,489732.70171639114,218215.3572757743
2022-12-14,CASH,489732.70171639114,214841.16791776867
2022-12-15,CASH,489732.70171639114,200395.3971030827
2022-12-16,CASH,489732.70171639114,196441.26517821578
2022-12-19,CASH,489732.70171639114,191116.37636856723
2022-12-20,CASH,489732.70171639114,190589.16682328694
2022-12-21,CASH,489732.70171639114,196177.66040557568
2022-12-22,CASH,489732.70171639114,185896.9133785707
2022-12-23,CASH,489732.70171639114,186793.19373965313
2022-12-27,CASH,489732.70171639114,181151.9671357834
2022-12-28,CASH,489732.70171639114,176354.2878714151
2022-12-29,CASH,489732.70171639114,184895.20719783622
2022-12-30,CASH,489732.70171639114,184737.04835660313
2023-01-03,CASH,489732.70171639114,182153.6733165179
2023-01-04,CASH,489732.70171639114,183893.50101710175
2023-01-05,CASH,489732.70171639114,177883.22370918482
2023-01-06,CASH,489732.70171639114,187689.45398898056
2023-01-09,CASH,489732.70171639114,190167.38309765878
2023-01-10,CASH,489732.70171639114,193383.4136144313
2023-01-11,CASH,489732.70171639114,199920.90046762847
2023-01-12,CASH,489732.70171639114,201818.88700944537
2023-01-13,CASH,489732.70171639114,204613.15391234471
2023-01-17,CASH,489732.70171639114,205298.52229885806
2023-01-18,CASH,489732.70171639114,200026.34639903554
2023-01-19,CASH,489732.70171639114,196019.5015643426
2023-01-20,CASH,489732.70171639114,206985.61697786086
2023-01-23,QLD,511188.1495203313,216053.76596131726
2023-01-24,QLD,508818.0897964734,215052.0597805828
2023-01-25,QLD,506073.77505367954,213892.1746468602
2023-01-26,QLD,525658.0905175562,222169.48920064123
2023-01-27,QLD,536011.6069854625,226545.4048511363
2023-01-30,QLD,513932.46426312526,217213.6510950398
2023-01-31,QLD,529774.562631747,223909.31690122504
2023-02-01,QLD,552726.8877568146,233610.12136136874
2023-02-02,QLD,591646.0312002347,250059.30453752368
2023-02-03,QLD,570315.3509308972,241043.88857564828
2023-02-06,QLD,560835.0168657213,237037.02362920035
2023-02-07,QLD,584161.5970097248,246896.00704233214
2023-02-08,QLD,562830.8691555153,237880.5709687018
2023-02-09,QLD,552477.4002724811,233504.67542996167
2023-02-10,QLD,545491.8934657659,230552.24968582927
2023-02-13,QLD,563080.3566398484,237986.01690010887
2023-02-14,QLD,570689.5583649607,241202.0474168814
2023-02-15,QLD,579920.4049458032,245103.46643192228
2023-02-16,QLD,557217.5197201967,235508.08779143068
2023-02-17,QQQ,553285.9776904226,232133.898433425
2023-02-21,QQQ,540186.8553815038,221115.0499983257
2023-02-22,QQQ,540591.0378393655,221431.38779254686
2023-02-23,QQQ,545312.6110820306,225280.0737860067
2023-02-24,QQQ,536181.8103412903,217529.968777506
2023-02-27,QQQ,540021.5156577926,220745.99929427853
2023-02-28,QQQ,539323.3772245432,220007.8978861842
2023-03-01,QQQ,534987.6527369072,216475.54968694545
2023-03-02,QQQ,539415.213937815,220166.05672741725
2023-03-03,QQQ,550566.9269678642,229128.75977946655
2023-03-06,QQQ,551191.5623906743,229445.0975736877
2023-03-07,QQQ,544430.7431558677,223803.87096981797
2023-03-08,QQQ,547149.793878426,226123.62112550813
2023-03-09,QQQ,537669.9239210611,217846.3065717271
2023-03-10,QQQ,530119.0734733635,211783.2962422292
2023-03-13,QQQ,534050.6715695072,214999.32675900176
2023-03-14,QQQ,546323.0391935002,224911.02308195955
2023-03-15,QQQ,549189.0398705675,227125.3474179976
2023-03-16,QQQ,563666.0492767829,238987.7431925983
2023-03-17,QLD,558070.4141130567,236615.26001532716
2023-03-20,QLD,562173.8482766515,238355.067604156
2023-03-21,QLD,577841.6267350847,244998.0205005152
2023-03-22,QLD,562049.5219106606,238302.35469432996
2023-03-23,QLD,575727.6990355853,244101.7401394328
2023-03-24,QLD,579582.4804671981,245736.12190860955
2023-03-27,QLD,571251.1909046044,242203.75359761587
2023-03-28,QLD,565531.2293748873,239778.55751051867
2023-03-29,QLD,586297.2426636694,248583.10172133494
2023-03-30,QLD,596618.0386903584,252958.99726007506
2023-03-31,QLD,616389.2513123864,261341.7577452631
2023-04-03,QLD,613280.5703808393,260023.71377030745
2023-04-04,QLD,609177.1362172446,258283.9061814786
2023-04-05,QLD,596493.7123243675,252906.284350249
2023-04-06,QLD,605073.6546189431,256544.07848089476
2023-04-10,QLD,603705.8274195093,255964.13591403354
2023-04-11,QLD,595996.3119909903,252695.39248743493
2023-04-12,QLD,585178.1156309242,248108.60508588073
2023-04-13,QQQ,596637.1771189634,257809.40954602437
2023-04-14,QQQ,595515.5618894778,256702.23732212785
2023-04-17,QQQ,596020.2630712723,256965.862206523
2023-04-18,QQQ,596057.629328091,257124.02104775608
2023-04-19,QQQ,595777.2397826497,256807.68325353492
2023-04-20,QQQ,591234.7580033388,252853.551328668
2023-04-21,QQQ,591851.6150033098,253169.88912288914
2023-04-24,QQQ,590617.9010033678,252062.73701074763
2023-04-25,QQQ,579476.5953175887,242625.5373232441
2023-04-26,QQQ,582990.9630810411,245367.0712045624
2023-04-27,QQQ,598842.9842733959,258705.6697953518
2023-04-28,QQQ,602974.2090368193,262238.0381063455
2023-05-01,QQQ,602282.5624754905,261552.6496080772
2023-05-02,QQQ,597029.7224825814,256860.41627511595
2023-05-03,QQQ,593122.809355511,253697.09866816943
2023-05-04,QQQ,591029.1580192551,251746.39921652648
2023-05-05,QQQ,603591.1230845106,262290.7510161716
2023-05-08,QQQ,605086.5720253446,263503.3490597202
2023-05-09,QLD,597459.4173600867,260181.87261154054
2023-05-10,QQQ,603960.8098035796,265823.09921541024
2023-05-11,QLD,607554.4252867866,267404.768074761
2023-05-12,QLD,603122.311709423,265454.0485113631
2023-05-15,QLD,609590.7647455328,268301.02832408843
2023-05-16,QLD,610668.8402515511,268775.52495954273
2023-05-17,QLD,625642.0857825171,275365.74483432085
2023-05-18,QLD,648161.8598556113,285277.44115727866
2023-05-19,QLD,645286.9766079895,284012.11009214906
2023-05-22,QLD,649120.1238083394,285699.2047711519
2023-05-23,QLD,632829.2710542124,278529.06244126736
2023-05-24,QLD,626121.2406062407,275576.636697135
2023-05-25,QLD,656187.497526744,288809.7893565174
2023-05-26,QLD,689847.3699304545,303624.6108752505
2023-05-30,QLD,695716.9022842697,306207.98591533577
2023-05-31,QLD,686613.1434123997,302201.1209688878
2023-06-01,QLD,703622.7740968309,309687.62120474846
2023-06-02,QLD,713924.3286385714,314221.6755847216
2023-06-05,QLD,714762.8267327279,314590.7262887688
2023-06-06,QLD,714523.2950155853,314485.3004691167
2023-06-07,QLD,689967.1357890258,303677.32378507656
2023-06-08,QLD,706617.423203024,311005.665179704
2023-06-09,QLD,711768.1776265347,313272.6823138132
2023-06-12,QLD,736084.7594412324,323975.21306644636
2023-06-13,QLD,746865.4688066965,328720.1593092336
2023-06-14,QLD,757765.989725451,333517.83857360197
2023-06-15,QLD,775254.7752336058,341215.23067227664
2023-06-16,QLD,765192.7524090079,336786.6021119555
2023-06-20,QLD,763395.9446674043,335995.76768228016
2023-06-21,QLD,742553.2124773423,326822.1928791717
2023-06-22,QLD,759682.563325626,334361.38591310335
2023-06-23,QQQ,752151.4949335285,327613.0071970921
2023-06-26,QQQ,742068.5575605024,318808.48309803085
2023-06-27,QQQ,754827.775837234,329669.1525801421
2023-06-28,QQQ,756300.8383284953,330776.3248040386
2023-06-29,QQQ,754786.3051963084,329300.10187609494
2023-06-30,QQQ,766425.246342447,339422.66995011177
2023-07-03,QQQ,768230.2005890247,341057.0718310435
2023-07-05,QQQ,768209.4336115841,340793.4469466484
2023-07-06,QQQ,762358.8442293316,335521.2710468259
2023-07-07,QQQ,759827.7422258436,333096.0749597287
2023-07-10,QQQ,760076.6926993087,333517.83857360197
2023-07-11,QQQ,763831.9067205928,336575.7102491414
2023-07-12,QQQ,773479.1174510993,345116.62957556255
2023-07-13,QQQ,786611.7614380287,356451.815804883
2023-07-14,QQQ,786445.8155603705,356293.6569636499
2023-07-17,QLD,800759.5913353175,362778.4107952661
2023-07-18,QLD,814142.454067054,368841.42112476396
2023-07-19,QLD,812047.7443456933,367892.42785385554
2023-07-20,QLD,775274.0599748538,351232.3729266415
2023-07-21,QLD,770502.7421930573,349070.7615004294
2023-07-24,QQQ,771733.4914465297,350177.91361257096
2023-07-25,QQQ,776964.0975256532,355028.3057867653
2023-07-26,QQQ,774379.5303532119,352550.4169015971
2023-07-27,QQQ,772533.437772257,350599.6973381992
2023-07-28,QQQ,786604.893646262,363305.6605640563
2023-07-31,QQQ,787015.1016650813,363938.2959289886
2023-08-01,QQQ,785189.541394545,361882.1505459386
2023-08-02,QQQ,767959.2396414534,345854.7309836569
2023-08-03,QQQ,766728.490387981,344589.4200302823
2023-08-04,QQQ,763138.841581149,341267.96369385766
2023-08-07,QQQ,769600.1969137449,347067.3491389605
2023-08-08,QQQ,763056.7749379821,341004.3388094625
2023-08-09,QQQ,754667.2603812644,333412.4127539499
2023-08-10,QQQ,756062.0803225631,334519.5648660914
2023-08-11,QQQ,751241.6822622587,330143.64921559626
2023-08-14,QQQ,759672.2614398134,337630.1494514569
2023-08-15,CASH,759672.2614398134,330301.8281685844
2023-08-16,CASH,759672.2614398134,323131.6657269449
2023-08-17,CASH,759672.2614398134,315908.77026372444
2023-08-18,CASH,759672.2614398134,315065.222924223
2023-08-21,CASH,759672.2614398134,325293.2570414019
2023-08-22,CASH,759672.2614398134,324291.5307489125
2023-08-23,CASH,759672.2614398134,334414.1189346844
2023-08-24,CASH,759672.2614398134,319704.74334735825
2023-08-25,CASH,759672.2614398134,324924.2063373548
2023-08-28,CASH,759672.2614398134,329827.33153313014
2023-08-29,CASH,759672.2614398134,343956.74444184
2023-08-30,CASH,759672.2614398134,347752.7175254738
2023-08-31,CASH,759672.2614398134,349439.8122044766
2023-09-01,CASH,759672.2614398134,348965.3356807774
2023-09-05,CASH,759672.2614398134,349597.9710457097
2023-09-06,CASH,759672.2614398134,343429.5348965597
2023-09-07,CASH,759672.2614398134,338262.8250398992
2023-09-08,CASH,759672.2614398134,339053.6192460646
2023-09-11,CASH,759672.2614398134,347067.3491389605
2023-09-12,CASH,759672.2614398134,339369.97715204075
2023-09-13,CASH,759672.2614398134,341847.866037209
2023-09-14,CASH,759672.2614398134,347278.24100177456
2023-09-15,CASH,759672.2614398134,335099.5074329527
2023-09-18,CASH,759672.2614398134,335943.0547724541
2023-09-19,CASH,759672.2614398134,334466.8318445104
2023-09-20,CASH,759672.2614398134,324766.0273843667
2023-09-21,CASH,759672.2614398134,312481.86799589277
2023-09-22,CASH,759672.2614398134,312745.4727685329
2023-09-25,CASH,759672.2614398134,315539.7195596773
2023-09-26,CASH,759672.2614398134,305944.36103094066
2023-09-27,CASH,759672.2614398134,307578.7428001174
2023-09-28,CASH,759672.2614398134,312429.13497431175
2023-09-29,CASH,759672.2614398134,312903.631609766
2023-10-02,CASH,759672.2614398134,317912.2027369484
2023-10-03,CASH,759672.2614398134,306682.46243903495
2023-10-04,CASH,759672.2614398134,314959.79710457096
2023-10-05,CASH,759672.2614398134,312903.631609766
2023-10-06,CASH,759672.2614398134,323237.11165835196
2023-10-09,CASH,759672.2614398134,326611.3010163576
2023-10-10,CASH,759672.2614398134,329985.4903743632
2023-10-11,CASH,759672.2614398134,334783.1696387316
2023-10-12,CASH,759672.2614398134,332094.36877899425
2023-10-13,CASH,759672.2614398134,323869.76713503926
2023-10-16,CASH,759672.2614398134,331303.5343493189
2023-10-17,CASH,759672.2614398134,329036.4971034548
2023-10-18,CASH,759672.2614398134,319757.4763689393
2023-10-19,CASH,759672.2614398134,314010.80383366253
2023-10-20,CASH,759672.2614398134,304679.050077566
2023-10-23,CASH,759672.2614398134,306313.4117349878
2023-10-24,CASH,759672.2614398134,312429.13497431175
2023-10-25,CASH,759672.2614398134,296928.94506906526
2023-10-26,CASH,759672.2614398134,285488.33302009274
2023-10-27,CASH,759672.2614398134,288229.8467896561
2023-10-30,CASH,759672.2614398134,294451.01596038707
2023-10-31,CASH,759672.2614398134,297456.1546143455
2023-11-01,CASH,759672.2614398134,307789.6346629315
2023-11-02,CASH,759672.2614398134,318703.0371666238
2023-11-03,CASH,759672.2614398134,326084.07135932235
2023-11-06,CASH,759672.2614398134,328614.73348958156
2023-11-07,CASH,759672.2614398134,334730.4567289055
2023-11-08,CASH,759672.2614398134,335257.66627418576
2023-11-09,CASH,759672.2614398134,329932.7774645372
2023-11-10,CASH,759672.2614398134,344378.5281674682
2023-11-13,CASH,759672.2614398134,342322.3827844182
2023-11-14,CASH,759672.2614398134,356926.2923285822
2023-11-15,CASH,759672.2614398134,357400.80907579145
2023-11-16,CASH,759672.2614398134,358033.48466423375
2023-11-17,CASH,759672.2614398134,357980.7516426527
2023-11-20,CASH,759672.2614398134,366732.542720133
2023-11-21,QLD,749952.4817856413,362040.3093871717
2023-11-22,QLD,756395.9789653016,365150.9140842922
2023-11-24,QLD,753774.8529999602,363885.5629074076
2023-11-27,QLD,752464.3733387328,363252.9275424753
2023-11-28,QLD,756177.5101408015,365045.44804113015
2023-11-29,QLD,754430.1761520173,364201.9208133837
2023-11-30,QLD,750389.3361131984,362251.2012499858
2023-12-01,QLD,754757.7960673242,364360.0796546168
2023-12-04,QLD,740232.7021314694,357348.0760542104
2023-12-05,QLD,743836.6878427315,359087.9037547943
2023-12-06,QLD,735209.00234673,354922.87996711326
2023-12-07,QLD,755849.890225495,364887.28919989703
2023-12-08,QLD,761747.2986653483,367734.2690126225
2023-12-11,QLD,774852.5952062823,374060.8640030055
2023-12-12,QLD,787193.5008257959,380018.4485128514
2023-12-13,QLD,806851.4456371969,389508.34099842596
2023-12-14,QLD,805104.1116484125,388664.8137706795
2023-12-15,QLD,811001.5200882658,391511.7935834049
2023-12-18,QLD,822796.253646529,397205.7129853457
2023-12-19,QLD,830877.933724167,401107.15211214154
2023-12-20,QLD,804994.8772361623,388612.0807490985
2023-12-21,QLD,823669.9623016429,397627.49671097385
2023-12-22,QLD,825963.3850302341,398734.64882311545
2023-12-26,QLD,835574.0135935995,403374.1893580056
2023-12-27,QLD,838741.1449773046,404903.12519577536
2023-12-28,QLD,837212.1964915771,404165.0237876811
2023-12-29,QLD,830004.225069053,400685.3683865133
2024-01-02,QQQ,815958.7001742865,387188.61095449084
2024-01-03,QQQ,807324.6256500607,378911.29640070983
2024-01-04,QQQ,803169.7648980811,374746.2726130288
2024-01-05,QQQ,804122.3508754122,375695.2658839373
2024-01-08,QQQ,820741.9175877627,391090.0098577767
2024-01-09,QQQ,822363.3115757996,392618.94569554646
2024-01-10,QQQ,827936.9384564735,397732.9627541359
2024-01-11,QQQ,829659.7082263977,398998.27370751055
2024-01-12,QQQ,830085.3133241197,399525.4832527908
2024-01-16,QQQ,830004.225069053,399367.3244115577
2024-01-17,QQQ,825322.3834374642,394675.0910785964
2024-01-18,QQQ,837037.1312798467,405957.5442863359
2024-01-19,QQQ,853636.4104653763,421721.3389642225
2024-01-22,QLD,855770.8171948428,422775.798278293
2024-01-23,QLD,862600.755890553,426149.98763629864
2024-01-24,QLD,871778.5012790306,430684.06212802685
2024-01-25,QLD,873485.9452433123,431527.58935577323
2024-01-26,QLD,862814.1558538539,426255.4134559506
2024-01-29,QLD,880742.7652849158,435112.670576593
2024-01-30,QLD,868470.1912031802,429049.66024709505
2024-01-31,QLD,834533.8976879308,412284.13927671895
2024-02-01,QLD,854383.4324658668,422090.38966826966
2024-02-02,QQQ,868822.9839373045,436219.82268873445
2024-02-05,QLD,865672.8398140916,434638.1940528937
